logFC	logCPM	LR	PValue	FDR	gene	beta_DG	beta_NG	delta_beta
-0.0298929222921744	8.92288492212016	0.0681546231320738	0.794042841367302	0.985696692369385	SLC16A5	0.717742105733568	0.619981982037529	0.0977601236960386
0.0491216724378599	8.15406097074391	0.0663827401063628	0.796678209561545	0.985696692369385	LINC01220	0.308034789928322	0.265399259541017	0.0426355303873047
-0.0339297978959355	8.28927893772483	0.0662978134869974	0.796805460114461	0.985696692369385	ESRRG	0.691346044197793	0.606092875905451	0.0852531682923425
-0.0415530803638598	7.61947136067853	0.0662545410138478	0.796870331231248	0.985696692369385	KCNQ1DN	0.173107835896659	0.169212179821233	0.00389565607542669
-0.0660924612518436	6.40713908225059	0.0659217824844234	0.797369936401224	0.985696692369385	IGFBP6	0.164082355202867	0.140986736585521	0.0230956186173464
-0.0495303903226559	7.04889335091431	0.065863346896478	0.797457810503355	0.985696692369385	POP7	0.0414321648270597	0.0335779570870529	0.00785420774000687
0.0521366530814957	8.57854860624351	0.0656021410247689	0.797851114772211	0.985696692369385	PRPF8	0.730509340620795	0.676075260769673	0.0544340798511219
-0.0316275591008667	8.72626704854799	0.0654013529804871	0.798154013942331	0.985696692369385	TBC1D13	0.822388128780951	0.738777163251772	0.0836109655291786
-0.0485255752342705	7.06075092885402	0.0650831294129119	0.798635087110761	0.985696692369385	RBM26-AS1	0.0404183749802718	0.0351883865408534	0.00522998843941844
-0.0319953162989865	8.73528658835347	0.0648429482190664	0.79899901014785	0.985696692369385	CTC1	0.0642663283487926	0.0543771806257472	0.00988914772304544
0.0460668584834034	6.82328085312177	0.0647895644090824	0.799079994851741	0.985696692369385	GRIN2B	0.0730839766894175	0.0641117325229652	0.00897224416645227
-0.0830203850172098	6.05950665360202	0.0643587000979125	0.799734932318181	0.985696692369385	MRPS11	0.12124377650948	0.128944897645411	-0.00770112113593126
-0.0511708527799722	7.03992667360408	0.0641772391604434	0.800011461154995	0.985696692369385	POLK	0.0996390484062468	0.0908809305726679	0.00875811783357892
0.0575627676216554	6.69463434410246	0.064122661223081	0.800094713993211	0.985696692369385	LINC01816	0.0503751557995504	0.0431069568916275	0.00726819890792289
0.0422370250960007	7.74275490650883	0.0639273781978034	0.800392906671186	0.985696692369385	FAM118B	0.0543616604494791	0.0472244612715029	0.00713719917797622
-0.0470629149906442	6.69482149908504	0.0635346798606733	0.800994018374367	0.985696692369385	OGFOD1	0.0512200903829273	0.050311697942603	0.000908392440324278
-0.0404881216316071	8.09346836207901	0.0634484780857747	0.801126233522205	0.985696692369385	H4C12	0.707548791809742	0.627853893940211	0.0796948978695309
0.053155272651112	7.0517469442245	0.0631241423311053	0.801624553077272	0.985696692369385	GLB1L2	0.196872104340632	0.183710011680231	0.0131620926604006
0.0464832133180458	7.36724634440434	0.0628794719478094	0.802001373567004	0.985696692369385	WNT3A	0.0659167398980437	0.0531346539611558	0.0127820859368879
0.0578930253974821	6.10779882991719	0.0623724878636267	0.80278467513037	0.985696692369385	FAM200A	0.178986448651179	0.156226234870339	0.0227602137808395
0.0551658636393721	6.969927976407	0.0616876883001396	0.803848094101781	0.985696692369385	PTGER4	0.177139885219441	0.169321156075309	0.00781872914413184
-0.0468073093057063	6.56726965498645	0.0615145933241124	0.804117882795376	0.985696692369385	IMP4	0.215830170104823	0.183232983387844	0.032597186716979
0.0253984474950439	11.636229391183	0.0613200129719829	0.804421640444916	0.985696692369385	FAM178B	0.975375461473364	0.882570469657727	0.0928049918156373
-0.0495474652841862	6.41821827374513	0.0609743367005322	0.804962536667193	0.985696692369385	CIAO1	0.0716808733289442	0.0718627767134188	-0.000181903384474602
0.0371369607907725	7.54163782443487	0.060959016167395	0.804986547041997	0.985696692369385	GLI1	0.0472186379939846	0.0406009399060765	0.00661769808790812
-0.0614166972581544	6.32653106368393	0.0609542162018073	0.804994070217676	0.985696692369385	CRIPT	0.0403336235407639	0.0353665478425278	0.0049670756982361
0.0467507225212204	6.9873631571016	0.0609088960026014	0.805065117853302	0.985696692369385	UBE2E2-AS1	0.171833462542537	0.150720160546008	0.0211133019965293
-0.0433390926845163	7.39481224052359	0.0607947486515457	0.805244188892322	0.985696692369385	ULBP2	0.117805340341046	0.103928512163179	0.0138768281778669
-0.0559049601173509	6.43712701627812	0.0598747999368072	0.806693933802999	0.985696692369385	SPRED2	0.0355532933297165	0.0333591137088847	0.00219417962083186
